client_id,total_ship_vol,num_shipments,app_activity,delivery_dist,fuel_consumption,reliability_score,avg_parcel_weight,years_as_client,weekend_ship_ratio,avg_delivery_time,complaints_filed,total_deliv_cost,client_retention_flag,customer_segment,region,shipping_service,vehicle_type,warehouse_id,shipment_priority,delay_risk_flag
CLI-0007855,2224.4853446955817,39.18851140458156,88.11913963490969,62.69700983743766,30.432634683385064,874.7464858656396,6.1375987349376215,8.072743145508678,0.7494940589308656,7.928827360574575,0,648.5766877351213,1,LARGE,CENTER,ECONOMY,TRUCK,WH-001,4,0
CLI-0007856,2340.4543882903904,83.12533347222512,11.034870002241988,53.77276657180771,-4.260318740493814,990.0,9.359699588532193,6.740245343038815,0.509166623838523,15.77613101590296,3,355.29816364048156,0,SMALL,NORTH,STANDARD,TRUCK,WH-001,3,0
CLI-0007857,3571.6279745820852,395.4172947248855,97.6950945930126,66.33745111120174,73.65911781266334,857.8633252910322,4.819491413329304,2.7326947878802295,0.6305839704958592,5.9834129643961464,1,1436.9086555408726,1,MEDIUM,CENTER,ECONOMY,VAN,WH-002,5,1
CLI-0007858,3831.440938807783,422.0287450181346,100.58216355441945,72.35133873812592,74.93930840947496,839.7066479928001,6.0769947792695405,1.1828389022459491,0.6044696900543854,5.40130019613535,0,,1,MEDIUM,SOUTH,EXPRESS,TRUCK,WH-004,3,1
CLI-0007859,4319.248700095297,542.0387257956555,103.26341477766145,97.73272315372195,80.51143029147009,881.3997386419958,8.67360650240635,6.6876632768110715,0.5560610040088458,6.9917162164207305,0,1724.1785629379513,1,MEDIUM,CENTER,STANDARD,VAN,WH-002,2,1
CLI-0007860,2135.456310140242,-55.96044530888439,121.3421248673084,77.94075466687629,41.986441525998686,790.8713112245701,9.43827472027162,7.622139977409833,0.7834912701764118,3.508492787836924,1,669.9407255410887,1,LARGE,CENTER,STANDARD,TRUCK,WH-004,1,0
CLI-0007861,4329.450419749212,535.7596862616281,133.27102445802174,87.470205866623,100.1332458776016,817.9107469641127,3.3203338873734074,1.7261555159285868,0.931754723299061,1.558902804840845,0,1854.531312425649,1,MEDIUM,SOUTH,STANDARD,VAN,WH-004,2,1
CLI-0007862,3776.903662361805,404.6044967860824,119.49569347982548,67.68274880897913,89.21772227930448,817.4718941251392,7.670726563792671,1.0280590039563744,0.7105650631057743,5.3941228106585415,0,1614.369610905877,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-001,1,0
CLI-0007863,4179.835349873287,505.18570504247197,124.35560425580891,95.35305075517175,104.64538198248101,798.7814258502133,9.020564586323136,8.702755492650518,0.8043632351755605,1.7540201965835114,1,1848.5468792837228,1,MEDIUM,SOUTH,STANDARD,MOTORCYCLE,WH-001,2,0
CLI-0007864,1805.3658731606536,-101.5744733191773,87.72461342796039,85.43757008354007,21.70210152292037,856.6124398266658,,1.728608939926907,0.781913409156443,5.452289239518833,1,,0,LARGE,SOUTH,EXPRESS,VAN,WH-002,2,0
CLI-0007865,1536.9615897256701,-145.2927053962774,18.02156848636818,106.99446487975591,-23.59569586644048,990.0,7.338037739616011,5.371992131375522,0.6431016479773843,14.695952672285914,1,-85.75360533960342,0,SMALL,NORTH,STANDARD,MOTORCYCLE,WH-001,1,0
CLI-0007866,2121.8628856479304,-59.29688811682648,117.95601401729353,72.28371124878842,46.43268074442605,806.0604999196136,,5.769205988919836,0.8507129688355783,2.7203228029095836,0,665.1685024822251,1,LARGE,SOUTH,ECONOMY,VAN,WH-003,2,1
CLI-0007867,2183.6511822217954,9.473970579652669,106.96032617361882,72.78932565139645,45.178507820259874,823.847694452547,5.796048599424527,1.4281240768111836,0.7806019876500563,3.778895375165884,1,718.3194607969195,1,LARGE,NORTH,ECONOMY,VAN,WH-002,4,0
CLI-0007868,2438.9589267187253,32.74022915272332,78.79484119360681,58.65712859896549,27.68266981138235,883.2987288941875,9.129151720218939,5.295261557559856,0.7015748831375703,6.667099175571422,0,598.2626795652799,0,LARGE,SOUTH,ECONOMY,MOTORCYCLE,WH-003,3,0
CLI-0007869,1822.7987278933886,-91.50032640026711,-17.88869932465237,79.62762018858152,-33.154728423058984,990.0,4.371759012637933,4.546904475373596,0.8065138257218732,17.01960670756696,1,-126.6163055968209,0,SMALL,NORTH,EXPRESS,VAN,WH-002,1,1
CLI-0007870,4494.847320726793,546.7094851234202,74.46309628371449,94.82690409554917,77.10732211632721,907.5306656633495,9.864184079507865,8.497885368809719,0.7812495125836115,6.365401900720776,0,1597.9759496638464,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-002,4,1
CLI-0007871,1828.3247729900252,-110.99390515639767,94.7259793876132,89.80005966595657,18.45241894463283,857.9655784751878,8.779020697323958,2.666372672051925,0.6892402927110258,6.023412988450113,2,393.7576115298105,0,LARGE,NORTH,ECONOMY,MOTORCYCLE,WH-004,1,0
CLI-0007872,1783.6991889711567,-119.99886932514369,6.421231417631535,90.50149546974298,-25.8624523733562,990.0,3.0851000831032698,5.238104160859274,0.7472438701651679,14.801497024694223,1,-46.49788774117256,0,SMALL,NORTH,STANDARD,MOTORCYCLE,WH-001,4,0
CLI-0007873,3978.980766424997,420.43618364879427,97.25577828190823,75.90503174229589,67.32862733157243,874.962934216353,7.914296910727459,7.863300802276001,0.6717435767473061,6.039876477492677,0,1457.669955703817,1,MEDIUM,NORTH,STANDARD,VAN,WH-001,1,1
CLI-0007874,2345.406558289566,44.0136489551107,75.6408163639721,57.393950390406644,32.28204761269244,896.8450710384161,6.615780439236223,8.18735708814695,0.9036758740478709,9.257043854769137,2,604.235997954237,0,LARGE,SOUTH,ECONOMY,VAN,WH-002,3,0
CLI-0007875,2043.0796778402457,-6.8789374476899035,-17.412734535080986,63.40010345970885,-25.047022792876607,990.0,6.6755889833115365,4.632293086039305,0.62954102376182,16.64252052531556,0,-1.7850543079103858,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-001,4,0
CLI-0007876,1916.4849921809698,-101.82620340499489,122.48553358222684,82.92465183276579,34.82050629173641,806.6874255795433,5.012555982798704,6.344803951246511,0.9318427739700903,4.591367155307715,1,600.9310785443867,1,LARGE,CENTER,ECONOMY,TRUCK,WH-002,2,0
CLI-0007877,1576.4648781181766,-97.14927134474567,-13.834236065721868,87.44355856396466,-29.7177580373965,990.0,,1.3931559408475176,0.6477359950823812,16.4697722376941,1,-73.9487043491606,0,SMALL,CENTER,ECONOMY,VAN,WH-001,1,0
CLI-0007878,4445.286762550036,566.5332619649123,120.82301611179271,101.15487922210514,99.03967839055062,824.8629604223974,,9.457952042870156,0.6541102903998692,2.8504647049021785,2,1853.173747278108,1,MEDIUM,NORTH,ECONOMY,VAN,WH-002,1,0
CLI-0007879,1458.1091160575793,-144.3222852376378,13.384766652178335,109.74802758982773,-27.744121155902082,990.0,7.393634953263697,5.073666281746761,0.7501696751473765,13.077865827604729,1,-120.89473158479221,0,SMALL,SOUTH,ECONOMY,TRUCK,WH-004,5,0
CLI-0007880,4115.896462870914,482.9453082773464,93.3709925207791,81.28940257659333,70.18908613955982,868.8214689133399,6.869122412969737,1.208358284608735,0.6322541736179594,4.898644672975146,0,1564.1013877811795,1,MEDIUM,CENTER,STANDARD,MOTORCYCLE,WH-003,4,0
CLI-0007881,1740.3211017150531,-116.44613873911425,7.7483190204359005,82.31694166827586,-22.620049438685776,990.0,4.658455207864617,8.363906749308963,0.519773018494891,13.678285297854044,3,-37.068783420795484,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-002,2,1
CLI-0007882,1469.3278175849514,-168.86493180019397,7.87998933746462,105.72937296014388,-31.601484195338816,990.0,5.1532388405727225,9.15105641339796,0.9921602134327221,13.455947423326796,1,-187.07068198229328,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-004,2,1
CLI-0007883,4236.769930049314,483.50041201198957,100.34493323224062,85.45580026785657,78.97420399772615,853.5093324904136,4.4997688227874635,7.082561390272257,0.5234239652625851,5.615730638655039,1,1570.8946171179168,1,MEDIUM,SOUTH,ECONOMY,VAN,WH-003,1,1
CLI-0007884,2294.947691174763,37.0949058057094,87.16455386514538,62.03939158812463,37.178680605316075,861.0534487500989,8.096620757577758,5.0883579166064195,0.4971964244552304,4.3041578407246694,2,693.1149440276276,1,LARGE,CENTER,EXPRESS,VAN,WH-003,4,1
CLI-0007885,2060.6320479710625,-49.17700739844884,0.21369991563767954,78.81579624078252,-20.13542574066883,990.0,4.06211728809582,3.0212794596901107,0.7663480602594148,14.612162123038882,4,6.268588962370025,0,SMALL,CENTER,STANDARD,MOTORCYCLE,WH-002,3,1
CLI-0007886,2357.0259864348486,29.95494386398422,86.29758431755168,65.5466931425616,29.213291701573013,896.9708175215471,2.610122606092623,7.615990471740877,0.7098559332385179,7.345059546669233,1,679.2656071179374,0,LARGE,CENTER,EXPRESS,MOTORCYCLE,WH-002,2,1
CLI-0007887,1518.662042751104,-181.03385977952468,2.7663410109242803,105.59620281651854,-32.86703305900815,990.0,3.21358494268663,8.977818027124627,0.8525042950892757,15.998534787739098,2,-193.11362204079208,0,SMALL,CENTER,STANDARD,VAN,WH-002,5,0
CLI-0007888,3702.6443186739402,363.80047465458006,119.46365155774447,55.25193191942235,76.170740721396,818.7830585670938,4.290857019457331,9.902650410157072,0.703224264736044,3.0535750781441324,0,1441.4108719978738,1,MEDIUM,NORTH,STANDARD,MOTORCYCLE,WH-003,4,1
CLI-0007889,2272.052107988213,24.103203046173032,113.97546359038499,59.79118423095393,42.146949544699496,823.2083009420596,5.866833041765469,2.0560473477384793,0.7884934845990829,3.092700128577472,0,760.8435708099154,1,LARGE,SOUTH,STANDARD,MOTORCYCLE,WH-004,2,0
CLI-0007890,2014.212303204852,16.56161947636934,17.7122027970851,69.55821767005315,-4.531872079931877,990.0,6.034872381007499,3.5325056238462427,0.9354035488388681,13.177682828924565,2,225.11543899924192,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-003,4,1
CLI-0007891,3907.513003043749,435.3180995621021,93.85080711529692,68.1735281430721,81.7826088705222,848.0646463189012,4.479614014959981,5.670373321161944,0.7933633934693071,4.470502492737804,1,1511.7900453682134,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-002,3,0
CLI-0007892,3891.9267256739863,402.76075437542613,89.79290051871374,71.67901544978972,72.82277529002775,863.1640542310146,6.281933647445845,2.588648199991276,0.6699850431462684,4.693477745195162,1,,1,MEDIUM,NORTH,ECONOMY,TRUCK,WH-002,4,1
CLI-0007893,3872.234419404391,434.81183411678865,98.16411571363805,74.48849942888535,78.07626822719024,855.9459137104565,3.1543810828156236,1.4029550028233455,0.8119941926174584,5.7351017240782305,1,1514.7129179321341,1,MEDIUM,SOUTH,STANDARD,VAN,WH-002,2,1
CLI-0007894,1978.728972821442,-88.2602836777552,-4.1929144293809415,86.47400027283095,-21.91530711814696,990.0,8.842888027611107,3.329958918942437,0.6661156689797707,15.414663085210416,0,-38.51002048823089,0,SMALL,NORTH,EXPRESS,VAN,WH-004,5,0
CLI-0007895,2146.7088814391145,39.948089455451026,-42.01381190642879,54.225797595529514,-29.330723269165695,990.0,5.7242483007294265,8.96149232136329,0.5706333772143317,18.546563697326093,1,31.709298621971538,0,SMALL,NORTH,STANDARD,TRUCK,WH-001,4,0
CLI-0007896,1552.7716398171622,-137.98265215742117,-3.2534740839155853,92.2717786237151,-30.213518816473556,990.0,6.799643378678938,9.076874794072536,0.8008749953892892,15.632972544776562,1,-151.11503223705253,0,SMALL,SOUTH,ECONOMY,TRUCK,WH-003,1,0
CLI-0007897,3892.2723300603484,442.8151270973747,90.25395748794803,68.58709781059011,79.60937346147387,845.0407114628498,8.435126403725143,9.204856114259396,0.7114554232266724,4.689147800547079,3,1497.0106280478267,1,MEDIUM,CENTER,STANDARD,TRUCK,WH-002,5,1
CLI-0007898,1540.9769530140532,-162.43679972658424,115.59871831338029,97.62319845893096,26.203325377089264,834.9182270595826,7.673539464500719,4.341643086043989,0.8922626622557869,6.458987301499899,0,410.51563199136723,0,LARGE,SOUTH,ECONOMY,VAN,WH-004,4,1
CLI-0007899,4100.572330519097,470.91309423853295,93.20021224064938,77.77111951565945,79.46034614054498,837.7378271322273,9.360816423464797,6.6889338146466795,0.9258530812199115,4.925049956210529,2,1608.1923336625964,1,MEDIUM,CENTER,EXPRESS,VAN,WH-003,4,0
CLI-0007900,1889.4518146687128,-14.102121614257445,94.1874652409681,70.52007885514797,23.782111359604844,884.1612798198756,8.803407944156199,5.582711286897045,0.37196590398837515,5.970104137399269,1,523.0103634158045,0,LARGE,NORTH,ECONOMY,VAN,WH-004,5,1
CLI-0007901,4350.3974905842,554.6407507897042,95.20661585121952,97.87889634344586,89.45199760430127,856.1232452114572,8.620304886856573,1.1342088187158494,0.8214416588238884,4.340831260932113,0,1696.8542036180331,1,MEDIUM,CENTER,EXPRESS,VAN,WH-003,4,0
CLI-0007902,2680.4100002802443,65.14023052113713,113.55550395996566,51.285061366201546,47.550352354930396,822.5962997794812,6.0726776805224,4.536245665698914,0.6581060678449074,3.1148938774628516,0,801.2901670217298,1,LARGE,NORTH,ECONOMY,VAN,WH-003,2,1
CLI-0007903,1600.5431332170501,-102.87235615343359,98.17996543652076,86.58088329142198,19.712575215222284,852.7399276652682,6.946587731961365,1.338141357984378,0.6760486119149626,5.141252220557525,2,409.71614014510817,0,LARGE,NORTH,ECONOMY,VAN,WH-004,5,1
CLI-0007904,3597.360694248725,357.2007998111706,88.76608748960889,53.60349952801897,62.437258768795424,884.7449900663061,7.861417874092447,7.434298343867242,0.6517879688138951,6.573265463800134,2,1327.5293446889793,1,MEDIUM,NORTH,ECONOMY,MOTORCYCLE,WH-001,2,1
CLI-0007905,2145.4017155090805,-56.821759865541296,-3.892621683028766,67.95099578152323,-25.17852792481017,990.0,6.6469386474486605,1.205950490623871,0.708196638974919,15.966634801445226,2,9.807734691950426,0,SMALL,NORTH,STANDARD,VAN,WH-004,5,1
CLI-0007906,2503.7037355422544,85.76502823150585,-17.162356625503364,51.189416695880126,-16.253157073849373,990.0,3.6945865708374663,5.664953412009204,0.7195932043876404,16.584729226204907,0,211.25883555638623,0,SMALL,NORTH,STANDARD,TRUCK,WH-002,5,0
CLI-0007907,1747.4277951344122,-162.6493156580238,118.97727225736948,92.69508609207065,24.549525756449203,823.2630487966047,5.83535307702082,4.41080881812368,0.6568294393557859,4.620296056347754,2,408.56781867717444,0,LARGE,CENTER,EXPRESS,VAN,WH-003,3,1
CLI-0007908,2284.176682194727,37.63082044929815,5.721969049562104,60.56119367101003,-7.215774837857991,990.0,8.947283423447562,3.638819999763966,0.6375032265018751,15.477120876275565,1,252.55216446882764,0,SMALL,NORTH,STANDARD,VAN,WH-002,1,0
CLI-0007909,2196.2537945585814,2.026886895473111,97.802303729,65.9859033073312,30.068682365501573,873.0382811228377,6.220023807653396,7.833017639235574,0.6901528483328982,6.596494729006416,0,620.8177618141895,0,LARGE,CENTER,STANDARD,VAN,WH-004,2,0
CLI-0007910,3324.128391843373,257.15096913870354,78.36084999130853,45.55418315819221,56.84291219041715,886.7733867204578,4.751864109075101,7.552380994049035,0.8910993033799441,6.40786533421582,0,1120.652624091137,1,MEDIUM,NORTH,ECONOMY,VAN,WH-001,1,1
CLI-0007911,4044.4566850762585,447.9070466362987,133.38360037198547,82.52695172966386,98.07397191644624,802.7070072173775,2.042388932343931,4.21849446637528,0.606110465054131,0.6650193571455878,0,1698.903981996869,1,MEDIUM,SOUTH,STANDARD,MOTORCYCLE,WH-004,2,0
CLI-0007912,1846.9757857923814,-85.5644102737214,106.28309808362926,79.21599616457964,24.88353060309281,837.2912237123821,2.3653977653931477,1.6602898014163445,0.8787753883660184,6.44136502860251,1,473.5878868969576,0,LARGE,CENTER,STANDARD,MOTORCYCLE,WH-002,5,1
CLI-0007913,2628.4966139686544,90.73680034139372,99.79461991369487,60.781836826799506,37.77029512651081,869.4538182693453,3.697410383249694,7.109326437097942,0.7772336029120973,4.947334925244161,0,811.2700071743118,1,LARGE,SOUTH,ECONOMY,VAN,WH-001,2,0
CLI-0007914,1876.921621788689,-87.37259991646425,-1.7373359120756717,81.45294923607833,-19.408435261311606,990.0,6.0701697649504895,1.023547129392063,0.7532595077436217,15.597292224524429,3,13.489535501874872,0,SMALL,NORTH,EXPRESS,TRUCK,WH-001,2,0
CLI-0007915,2006.0331067432767,0.44221421594456345,-14.239866509603651,70.89154694611481,-27.780844360026453,990.0,7.877769158845675,4.06184549655172,0.5716117682822967,18.732254988183275,1,-1.1501098370061191,0,SMALL,SOUTH,STANDARD,MOTORCYCLE,WH-001,1,1
CLI-0007916,3414.7329102843205,267.5706376232651,86.54643938519067,48.60889537682826,57.069516739157436,890.5986412419379,8.090679335372224,7.240568316867193,0.7192787189497439,5.5985793624385325,0,1107.7714005621697,1,MEDIUM,CENTER,EXPRESS,MOTORCYCLE,WH-002,1,1
CLI-0007917,2401.383361729391,55.19944049420861,-16.834446149181904,63.39024762271197,-13.36013287252473,990.0,7.584932745861253,8.9776806741773,0.6445528555047301,17.968674888407516,1,181.9794643775395,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-003,1,1
CLI-0007918,2265.6086679319333,16.391149126152534,-2.0110324492639027,68.96252240719366,-17.02112732362531,990.0,4.3312317843416155,1.2353525689417824,0.9266043155161872,16.66070253917106,1,133.80014834738657,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-003,2,0
CLI-0007919,2561.8472478763047,73.56988671519662,-2.6532491049328373,54.728844594554,-7.255880325726256,990.0,7.587569195516461,3.3758548163074478,0.9028241824280161,15.340159763121903,0,317.72463604314817,0,SMALL,CENTER,ECONOMY,TRUCK,WH-001,1,1
CLI-0007920,3692.614535587325,395.99553790551874,94.48085460078347,67.49595536011118,72.71287901477993,852.4947235059877,5.58563773941816,1.4143159979668245,0.7378584593230313,5.698586443572108,0,1461.1419826732306,1,MEDIUM,SOUTH,STANDARD,MOTORCYCLE,WH-002,1,0
CLI-0007921,3793.4278261768673,395.0953598575991,75.6437586989325,67.41997711162047,62.24014234978617,898.7015894148838,6.8838593751849,9.71098334423755,0.8129843934501719,6.796719367031489,1,1342.2062266598564,1,MEDIUM,CENTER,STANDARD,MOTORCYCLE,WH-004,5,0
CLI-0007922,1888.3266962287782,-71.6151931445304,102.62838848148024,86.03560370386515,27.20341663875237,840.0719509640916,3.318670032740089,8.416457710858559,0.8156044495220007,2.956308336459357,1,480.5831280900678,0,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-004,3,1
CLI-0007923,4154.378505894321,480.8980227842308,85.11193196819087,92.01277513959843,70.60061483665642,894.5924106484123,4.23555943976691,7.09463255467872,0.8285869191508858,8.164624822768568,0,1508.1998948879052,1,MEDIUM,SOUTH,STANDARD,TRUCK,WH-003,1,0
CLI-0007924,2327.7635428393137,15.47555731719035,98.85042479120683,56.74852358985352,39.799250231172564,838.4382161065118,,2.732904721270881,0.8063875260346641,3.8899470344340097,0,730.0945525211926,1,LARGE,NORTH,STANDARD,TRUCK,WH-003,5,1
CLI-0007925,3696.295458624688,357.7812152402798,120.93217341241136,59.218808662310295,81.40575515488949,825.8963793866965,8.42000720270916,8.281565073612095,0.5292296719744455,2.2024552251505534,0,1492.2605275609776,1,MEDIUM,CENTER,Express,VAN,WH-001,3,0
CLI-0007926,2300.072137601546,-13.63309247661487,104.9949953926518,67.95651395248395,39.5691175468751,823.6718923011105,6.66915167673252,3.611707915393887,0.8862185481497022,2.549845483137908,0,703.0735034944155,1,LARGE,CENTER,ECONOMY,TRUCK,WH-001,2,0
CLI-0007927,2339.06939144897,38.874668997816215,-4.831857353952577,62.68236891909743,-14.326089277718879,990.0,2.4391841282644693,8.343135860159492,0.6565183624513212,15.792613316780084,1,221.53544307546096,0,SMALL,CENTER,ECONOMY,MOTORCYCLE,WH-001,3,0
CLI-0007928,2070.553459373852,-37.254970724709096,80.8999351198863,77.02697542945413,22.58695018135811,886.6944762650857,2.7487802050986474,8.916491031676186,0.7704572932953437,5.3954600259082675,2,511.1222150665929,0,LARGE,SOUTH,ECONOMY,TRUCK,WH-004,5,0
CLI-0007929,2190.457438058701,37.6724059709994,112.230173618779,60.04289468029163,47.364221237669135,822.5634532790583,5.696946844739624,1.9889646197753694,0.9099827941859658,5.25955944245399,0,799.1270146667592,1,LARGE,CENTER,STANDARD,TRUCK,WH-001,5,1
CLI-0007930,2467.73545349933,105.59612299768922,-2.597853298818608,60.89238608073154,-13.073384094053722,990.0,6.887452311558709,1.7917202999526385,0.45193860009540754,17.755067955953567,1,275.70825798647274,0,SMALL,NORTH,ECONOMY,VAN,WH-003,5,0
CLI-0007931,4081.026097180601,473.94718343473653,124.01719621832437,82.38544272277848,95.4939062751264,810.8494914499639,4.612667282032743,1.6220743752807643,0.7334842560648558,2.8515392036095775,0,1739.2175784393658,1,MEDIUM,CENTER,ECONOMY,MOTORCYCLE,WH-001,5,0
CLI-0007932,2077.780563231721,-52.852566773871374,-20.865130763680312,77.67254839299376,-32.923482539379506,990.0,2.379253571206273,8.823838118336539,0.8255171069629889,18.94644167322083,0,-77.3035673728807,0,SMALL,CENTER,ECONOMY,MOTORCYCLE,WH-003,3,0
CLI-0007933,4119.097356149779,511.30669478625674,86.90617558653676,89.96513862141397,81.21691991948423,873.6593756653559,8.802510158186024,9.885182519697327,0.7980560567670654,5.687736749865005,1,1637.3991245429968,1,MEDIUM,CENTER,ECONOMY,TRUCK,WH-003,4,0
CLI-0007934,4420.8035739217075,543.7505228562592,147.0263940345871,94.79076845366761,114.01991320564795,761.4991308355357,6.647444805092173,8.468436394949657,0.7941820260770642,-0.7481504354179331,4,2004.7336559916482,1,MEDIUM,SOUTH,STANDARD,VAN,WH-001,1,1
CLI-0007935,2401.0690605718382,62.37110678184366,112.56380141055111,58.76547547700972,44.54188417436153,830.7298739623126,5.232424938434435,6.224774032354772,0.4304542217700556,3.7360931143392753,0,781.8397950653236,1,LARGE,SOUTH,STANDARD,TRUCK,WH-004,2,1
CLI-0007936,2130.5993859673376,10.923344555430432,22.1133658566742,66.8007215491393,-5.360573227970149,990.0,6.0972541714037565,7.886294620473428,0.891581783582366,12.151086046454196,0,269.27207248445137,0,SMALL,SOUTH,EXPRESS,VAN,WH-004,1,1
CLI-0007937,3580.5113967557,350.2950454832024,82.01707296259474,51.34602516657138,66.5286996326198,863.3991765720098,3.8892365469959858,5.602683855839464,0.8213963569953201,5.524089714321923,0,1307.755048277616,1,MEDIUM,SOUTH,STANDARD,MOTORCYCLE,WH-002,3,0
CLI-0007938,2297.0170060618284,-14.284238592953821,20.085393202741454,61.244428798414745,-5.023052424015116,990.0,2.7220092554862045,3.6460413291935376,0.4830541162551098,13.020593868178807,2,242.59220823628618,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,5,1
CLI-0007939,1913.1538832519107,-30.970100428612376,-17.181236452267548,65.98618909030303,-28.609640816850593,990.0,2.166877615556439,3.1007584701788997,0.9316787037895878,17.005102132412144,1,-43.76464615858598,0,SMALL,SOUTH,STANDARD,MOTORCYCLE,WH-004,3,1
CLI-0007940,2101.226196257551,-50.98328271413417,108.62632372339812,83.92834380978745,35.46133810662127,831.3846401502726,6.263613767800883,5.141720823266202,0.4480206369686439,4.271986378879691,2,593.7344539988926,1,LARGE,CENTER,STANDARD,VAN,WH-002,1,1
CLI-0007941,1834.1350228430356,-70.002020985688,1.4119647423964685,77.78458189685462,-21.74461164871491,990.0,6.51513620584442,8.312234929030948,0.633561399420474,16.294061724368554,0,-8.127700164598654,0,SMALL,NORTH,STANDARD,MOTORCYCLE,WH-002,2,0
CLI-0007942,2348.958505714474,40.95262956388863,119.63039423065062,62.59272443204157,47.160671121497735,809.6240312228446,3.9052418969410425,4.767582327964836,0.2794270388954551,4.527656746842165,1,832.8468879683761,1,LARGE,SOUTH,STANDARD,VAN,WH-003,1,0
CLI-0007943,1948.2014899318228,-9.136263477004855,110.87550849566297,72.03923706077998,37.480468357329656,821.9214621649983,9.869155435979332,8.934457851386664,0.6332731985179485,3.516891943404586,0,686.627792482686,1,LARGE,NORTH,EXPRESS,MOTORCYCLE,WH-004,5,1
CLI-0007944,2218.5843725491445,39.89246125253805,19.582263578173826,62.2887615442722,-4.290621754274904,990.0,,8.24845644230249,0.8379409011257731,14.14636066907508,0,290.4602169411728,0,SMALL,SOUTH,STANDARD,VAN,WH-001,4,0
CLI-0007945,1746.5849889508233,-60.43317685789649,-4.492255078833933,76.18504681290914,-22.318930285243695,990.0,7.424992811413033,5.959544229899577,0.7580694752752568,15.782628710155214,0,3.4931550606764823,0,SMALL,SOUTH,EXPRESS,TRUCK,WH-003,5,0
CLI-0007946,3906.698416295618,404.53426904068914,107.53885594060569,61.3481128424287,78.3385994575494,832.1162633133061,2.7803141410858965,4.14544086678808,0.6949836692979396,2.014207025364795,1,1496.8974326424598,1,MEDIUM,SOUTH,ECONOMY,MOTORCYCLE,WH-001,3,1
CLI-0007947,1464.0423999019663,-122.22207239892721,98.17693009582126,80.67142153399399,23.121255686618873,836.8695941467766,4.414594558470439,3.6226506395157125,0.7057711140638816,4.892182785740971,0,453.0847395096538,0,LARGE,SOUTH,EXPRESS,TRUCK,WH-002,3,1
CLI-0007948,1333.3023074641317,-228.05906966270422,-19.372541399222808,120.77729489054913,-48.23656694473177,990.0,4.094126878095681,8.36852522014766,0.9504203089391339,17.557783023881424,2,-399.20354909368575,0,SMALL,CENTER,EXPRESS,VAN,WH-003,2,0
CLI-0007949,3108.0482572948727,211.03958261229232,113.55402864440498,41.46180244401672,62.0551593865426,806.6913340896444,2.125430919223434,2.2865251687006642,0.7822460271750588,5.890000168992735,0,1152.5645245221922,1,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-002,5,0
CLI-0007950,1638.0392051758108,-146.1989992278478,89.81560940075413,98.44778088843147,16.324108995986236,867.3825727769356,7.951641460368871,8.602403149659548,0.8958484267850931,6.377206201449752,1,286.90054676762264,0,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-002,4,0
CLI-0007951,1884.0378492863983,-97.63436909543492,98.09423736368434,84.98538540336183,20.234873922407935,851.1140398918219,5.0833976107861645,5.476251937611976,0.728983510298454,3.6919826226662504,0,424.02327253466643,0,LARGE,NORTH,EXPRESS,MOTORCYCLE,WH-001,5,1
CLI-0007952,2364.684014441392,35.19921308792987,66.9565011721581,59.84179864069508,20.490628028347444,927.0259958937471,7.9040755476939735,1.1287236430084409,0.6489428670346178,9.987651311269522,2,594.1435726369727,0,LARGE,SOUTH,EXPRESS,TRUCK,WH-002,1,0
CLI-0007953,3815.041365098769,419.8027422558382,103.31620222824515,54.34345456411202,76.41205465312156,873.5232161740107,3.4793791976744455,2.1968826348725794,0.8217333900821029,5.402866867181461,1,1414.0072243439315,1,MEDIUM,NORTH ,STANDARD,MOTORCYCLE,WH-002,5,0
CLI-0007954,1657.156161494079,-180.91448780102962,-3.000589184701264,105.57424126295855,-35.94948235512318,990.0,5.164367807586393,2.9639035586718823,0.641306128560281,16.503727170202858,3,-219.81371898052754,0,SMALL,NORTH,EXPRESS,TRUCK,WH-001,3,0
CLI-0007955,3801.766815841297,383.71921252166237,96.02396969714097,69.77683699720639,73.56086517298777,860.2980708583411,8.443578657443268,8.469717550561908,0.6378886307196975,5.907579513740387,0,1452.8714530922182,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-004,4,1
CLI-0007956,4229.746235485858,481.6413028691978,101.61032281500661,82.60992542702984,87.15015808682547,829.1916703651899,4.301915274026874,1.6916995968655604,0.5463637436408338,3.0607239805017983,1,1640.3486144824758,1,MEDIUM,CENTER,ECONOMY,MOTORCYCLE,WH-002,2,0
