CustomerID,Recency,Frequency,Monetary
ID_108566,158,6,347774.0
ID_116311,40,24,661403.0
ID_110758,149,7,381676.0
ID_103731,10,3,30735.0
ID_118967,6,34,574407.0
ID_104986,12,1,43613.0
ID_102763,3,38,1000573.0
ID_113794,168,7,250902.0
ID_118305,32,16,546223.0
ID_101855,2,34,991068.0
ID_115599,60,9,578100.0
ID_112812,188,6,318372.0
ID_100999,3,31,856659.0
ID_100389,7,43,1090674.0
ID_111599,174,7,313469.0
ID_106426,1,3,42293.0
ID_110578,146,6,295066.0
ID_119160,48,18,543334.0
ID_108112,180,6,330246.0
ID_104997,2,2,46589.0
ID_114211,136,4,258507.0
ID_119205,52,23,669854.0
ID_104796,12,3,43084.0
ID_104769,12,2,49472.0
ID_111065,180,5,289001.0
ID_104173,8,6,33575.0
ID_119153,45,11,570540.0
ID_101907,2,44,989069.0
ID_104946,12,1,58088.0
ID_108560,94,6,306467.0
ID_106033,9,3,27193.0
ID_107619,12,3,38054.0
ID_101151,8,40,1081460.0
ID_118239,42,19,455420.0
ID_109689,188,4,333248.0
ID_107106,11,5,37698.0
ID_118860,51,22,581808.0
ID_104287,7,4,41987.0
ID_102230,6,42,934537.0
ID_100174,5,33,1032954.0
ID_108752,116,6,255521.0
ID_103408,2,2,45074.0
ID_101538,1,39,1014272.0
ID_102292,1,46,1002680.0
ID_109523,167,10,324849.0
ID_101363,4,33,882556.0
ID_104357,5,3,53892.0
ID_100680,7,35,1030385.0
ID_113050,112,7,278254.0
ID_103664,6,3,48546.0
ID_100508,12,37,957807.0
ID_100166,2,33,1051918.0
ID_113689,112,6,339049.0
ID_118245,51,14,503920.0
ID_101914,3,37,900735.0
ID_107263,11,4,42989.0
ID_110728,165,7,306622.0
ID_101104,22,35,1133233.0
ID_112067,189,5,437570.0
ID_102610,8,42,1023436.0
ID_109944,154,4,344632.0
ID_105310,10,3,36861.0
ID_118619,38,15,458136.0
ID_111108,148,9,312256.0
ID_111156,170,3,268452.0
ID_100152,1,40,812028.0
ID_113422,149,9,298959.0
ID_102832,1,45,943782.0
ID_119898,56,9,496382.0
ID_116858,59,17,497316.0
ID_103551,6,4,44504.0
ID_117462,48,24,578816.0
ID_118545,47,13,480137.0
ID_112541,178,5,293181.0
ID_104538,10,6,34620.0
ID_114367,126,9,381735.0
ID_118186,41,16,600393.0
ID_110014,149,5,370763.0
ID_112278,154,8,269255.0
ID_117403,45,11,524510.0
ID_115088,23,19,552921.0
ID_119027,48,21,515290.0
ID_105141,12,1,25904.0
ID_111814,157,6,322741.0
ID_118718,48,21,590165.0
ID_103450,13,4,48955.0
ID_116589,41,20,461230.0
ID_113156,149,6,309750.0
ID_102749,5,44,1021178.0
ID_112707,153,5,317799.0
ID_113131,158,8,294023.0
ID_112251,194,10,263073.0
ID_110179,111,5,294182.0
ID_105810,6,4,35973.0
ID_105634,10,3,49182.0
ID_111580,147,7,288403.0
ID_113926,138,10,395530.0
ID_119164,52,6,563363.0
ID_101380,1,28,959289.0
ID_118637,46,19,484584.0
ID_114901,152,6,254771.0
ID_103832,7,1,41414.0
ID_104776,10,2,46355.0
ID_104276,13,3,41546.0
ID_104958,3,4,30681.0
ID_117621,37,12,472332.0
ID_116662,51,16,477128.0
ID_107415,9,4,52054.0
ID_103252,10,4,30007.0
ID_116960,46,24,413754.0
ID_116673,57,27,481248.0
ID_119637,63,26,556638.0
ID_117811,34,17,521547.0
ID_114300,170,8,302105.0
ID_115523,43,19,437771.0
ID_114270,118,6,301112.0
ID_112327,169,4,356483.0
ID_111546,195,10,277558.0
ID_115639,73,12,514820.0
ID_115042,57,14,550525.0
ID_114208,154,4,317433.0
ID_102468,3,43,1085113.0
ID_117903,66,13,540578.0
ID_116654,42,29,616881.0
ID_111757,117,8,274444.0
ID_113869,136,9,314007.0
ID_109583,121,3,296791.0
ID_106696,5,4,27141.0
ID_103180,9,4,40650.0
ID_115089,55,22,600699.0
ID_108275,112,4,367384.0
ID_109065,168,3,280267.0
ID_111030,162,6,264846.0
ID_117837,32,21,645926.0
ID_104557,13,3,35458.0
ID_107812,8,6,39195.0
ID_112839,128,7,392884.0
ID_106297,3,2,40617.0
ID_119860,48,19,448268.0
ID_114534,164,5,319872.0
ID_119708,37,14,588200.0
ID_101132,1,46,939241.0
ID_110642,166,4,286623.0
ID_110521,177,3,337004.0
ID_119678,41,25,596057.0
ID_102871,12,34,1003047.0
ID_112996,195,8,289601.0
ID_101772,9,25,832981.0
ID_110593,160,4,268083.0
ID_101913,2,39,930515.0
ID_114212,146,7,266456.0
ID_109256,181,10,274172.0
ID_112602,157,5,358370.0
ID_114188,149,3,328044.0
ID_115417,46,18,552618.0
ID_101105,1,40,1049278.0
ID_117759,30,21,510641.0
ID_104956,4,3,37468.0
ID_108307,142,5,318727.0
ID_119447,33,15,602963.0
ID_103696,10,2,24765.0
ID_107778,1,3,32993.0
ID_117041,49,23,660666.0
ID_100628,1,34,1133619.0
ID_102451,14,39,899660.0
ID_116953,45,26,522284.0
ID_119962,33,14,422874.0
ID_102176,2,41,1002192.0
ID_117838,64,18,425099.0
ID_102787,1,36,1096167.0
ID_112297,156,5,308494.0
ID_101196,15,37,1003491.0
ID_107618,2,3,61780.0
ID_104444,2,2,42121.0
ID_111128,196,8,302585.0
ID_115514,42,10,472134.0
ID_105722,10,2,23762.0
ID_117705,76,17,431852.0
ID_110695,169,7,282436.0
ID_104967,2,4,40173.0
ID_110410,208,4,297680.0
ID_104009,10,2,46696.0
ID_115515,51,16,586876.0
ID_103583,6,3,35876.0
ID_119794,39,19,434734.0
ID_112424,111,5,260378.0
ID_108277,186,4,254526.0
ID_103667,10,1,36906.0
ID_112474,174,1,354554.0
ID_112782,164,8,353990.0
ID_110211,147,6,290010.0
ID_103423,11,5,43191.0
ID_110717,225,6,295504.0
ID_108199,114,8,276769.0
ID_118563,54,11,440269.0
ID_105366,1,2,42768.0
ID_102895,9,42,1011977.0
ID_114122,112,6,316998.0
ID_101296,1,34,1000918.0
ID_103642,8,1,27395.0
ID_117206,33,19,561122.0
ID_118370,46,20,620114.0
ID_119703,35,8,534912.0
ID_119520,30,21,547319.0
ID_108548,241,12,328640.0
ID_105451,13,2,50067.0
ID_110685,188,6,293675.0
ID_115449,26,23,498489.0
ID_107866,4,3,27842.0
ID_112867,165,7,313786.0
ID_114607,174,4,246810.0
ID_109797,173,4,333257.0
ID_111755,152,6,356659.0
ID_113979,130,6,298836.0
ID_109738,134,9,320007.0
ID_114385,195,7,320912.0
ID_106474,12,3,42982.0
ID_108811,196,6,374612.0
ID_100492,2,38,849621.0
ID_111691,199,4,338498.0
ID_117941,67,17,651079.0
ID_101116,1,40,1034196.0
ID_105637,11,2,47929.0
ID_105085,3,2,30976.0
ID_101757,3,31,811491.0
ID_111486,139,6,365005.0
ID_117252,56,19,531955.0
ID_119060,50,17,531891.0
ID_106353,10,2,51111.0
ID_119901,37,21,527631.0
ID_119982,39,20,518018.0
ID_103644,10,5,40299.0
ID_114350,182,6,288342.0
ID_112001,162,6,328585.0
ID_111185,185,4,328146.0
ID_101696,1,38,852232.0
ID_102295,1,29,1016686.0
ID_114794,184,1,329047.0
ID_114696,162,3,268662.0
ID_105939,6,3,47276.0
ID_118997,42,24,508484.0
ID_109968,143,9,277752.0
ID_111033,131,6,339614.0
ID_103313,2,1,26525.0
ID_114824,192,4,225506.0
ID_109784,129,5,291786.0
ID_109915,135,2,356324.0
ID_100215,2,46,1187644.0
ID_101072,1,34,1110682.0
ID_108682,171,8,285388.0
ID_107006,1,3,38808.0
ID_113379,149,6,288692.0
ID_108652,139,7,328341.0
ID_113705,154,6,314358.0
ID_115384,40,15,501194.0
ID_100025,7,34,846662.0
ID_119442,66,26,558028.0
ID_110601,176,8,226858.0
ID_107659,9,4,45862.0
ID_113401,167,5,314168.0
ID_105690,11,3,37060.0
ID_109744,179,8,319538.0
ID_119231,34,15,432212.0
ID_118627,59,16,458751.0
ID_112721,169,6,319158.0
ID_109171,192,4,300756.0
ID_110847,137,6,233629.0
ID_111908,141,7,375344.0
ID_100630,5,42,1088619.0
ID_118686,44,15,541787.0
ID_108707,120,3,460406.0
ID_117583,53,15,387279.0
ID_106614,9,3,37311.0
ID_105243,9,4,33306.0
ID_101102,9,39,981357.0
ID_102204,6,44,1065167.0
ID_119802,44,25,588315.0
ID_112903,147,5,251841.0
ID_111477,157,5,283020.0
ID_111308,179,5,262953.0
ID_113767,191,7,266764.0
ID_115064,51,19,631854.0
ID_112512,119,9,289888.0
ID_119992,48,20,569907.0
ID_114890,182,3,309047.0
ID_100719,6,41,967574.0
ID_113839,137,3,273492.0
ID_106155,12,3,41447.0
ID_104025,7,3,55300.0
ID_108224,166,12,324175.0
ID_115493,63,16,573654.0
ID_116093,43,20,499981.0
ID_105818,11,4,39477.0
ID_111956,157,4,339539.0
ID_103866,7,3,31612.0
ID_102745,7,42,968440.0
ID_111867,212,4,330923.0
ID_110343,120,12,302721.0
ID_117493,34,24,597589.0
ID_111950,164,7,275758.0
ID_118099,42,14,473564.0
ID_104214,6,5,30491.0
ID_112096,121,7,322017.0
ID_115193,42,16,476982.0
ID_101401,1,40,941559.0
ID_112828,168,10,286702.0
ID_103253,8,2,35583.0
ID_118642,65,14,371733.0
ID_102158,3,38,1148142.0
ID_108578,158,4,284637.0
ID_117497,47,19,552447.0
ID_107011,13,2,43187.0
ID_117181,43,20,517536.0
ID_110197,178,7,306301.0
ID_103841,7,2,36356.0
ID_111849,196,2,312247.0
ID_102100,10,37,916226.0
ID_101673,7,39,1074233.0
ID_110293,90,6,316627.0
ID_104213,5,1,51486.0
ID_107480,8,6,31027.0
ID_114562,141,3,322559.0
ID_117045,50,23,496188.0
ID_111515,194,6,301159.0
ID_108547,156,10,236338.0
ID_114823,139,5,271997.0
ID_116923,50,15,466367.0
ID_116363,46,18,484206.0
ID_114609,169,4,282246.0
ID_109388,110,7,374931.0
ID_110070,151,6,291716.0
ID_110860,138,7,303271.0
ID_102005,6,23,1023540.0
ID_115887,48,18,501642.0
ID_115233,41,19,489219.0
ID_113411,141,6,240904.0
ID_102257,3,40,1028000.0
ID_117120,37,21,632283.0
ID_105574,3,4,50699.0
ID_109083,173,3,336884.0
ID_105355,9,3,50075.0
ID_106093,8,2,49719.0
ID_107935,6,5,48542.0
ID_101519,11,35,1097071.0
ID_101378,2,40,968632.0
ID_115206,46,25,572047.0
ID_113200,159,6,312162.0
ID_118191,48,22,616225.0
ID_105842,12,2,56210.0
ID_107122,9,3,40311.0
ID_116211,35,27,649366.0
ID_112820,144,7,246209.0
ID_105832,6,2,33478.0
ID_109821,127,6,296143.0
ID_112718,131,9,286201.0
ID_100522,15,41,1100301.0
ID_115372,65,17,600111.0
ID_100234,1,44,981900.0
ID_112180,195,8,260566.0
ID_106318,12,1,50535.0
ID_111992,141,2,288090.0
ID_118554,45,13,559062.0
ID_101948,2,45,878287.0
ID_106361,11,4,50553.0
ID_119432,64,20,621978.0
ID_118527,25,15,553867.0
ID_111684,137,9,369561.0
ID_115927,52,12,655126.0
ID_119106,45,16,485405.0
ID_102224,1,36,1090343.0
ID_119057,48,17,553366.0
ID_115246,30,26,558115.0
ID_116209,49,24,653146.0
ID_105571,13,2,29307.0
ID_104523,11,3,42246.0
ID_105793,7,3,45172.0
ID_105738,4,4,47844.0
ID_104728,12,4,47403.0
ID_107818,12,4,38434.0
ID_108859,140,1,272107.0
ID_119924,67,16,553170.0
ID_115275,22,18,629049.0
ID_102437,2,46,958556.0
ID_114087,185,6,334335.0
ID_111989,161,4,279298.0
ID_103167,8,3,44709.0
ID_113752,180,7,341634.0
ID_115920,60,15,523565.0
ID_114027,160,8,285695.0
ID_107016,6,2,42189.0
ID_113386,173,6,350047.0
ID_115998,49,17,604134.0
ID_112641,187,4,335516.0
ID_117709,49,15,524555.0
ID_104945,7,3,41534.0
ID_115649,67,22,585070.0
ID_112237,212,7,302533.0
ID_106046,8,2,36916.0
ID_109227,119,7,327392.0
ID_105585,9,3,33735.0
ID_105590,9,5,48212.0
ID_101228,17,41,1054285.0
ID_113341,157,7,262347.0
ID_113333,145,12,329131.0
ID_114743,154,4,338864.0
ID_108244,189,3,305618.0
ID_117643,37,14,545435.0
ID_116237,40,24,622033.0
ID_106555,4,3,47082.0
ID_115373,54,22,517147.0
ID_112145,125,7,284482.0
ID_100159,6,41,1100066.0
ID_101589,6,38,1100528.0
ID_115369,33,13,441560.0
ID_105565,6,1,35317.0
ID_107190,12,3,41146.0
ID_117401,24,17,547408.0
ID_110576,166,9,340167.0
ID_115061,41,22,514131.0
ID_113364,171,5,255987.0
ID_101556,4,41,1184853.0
ID_102828,3,37,858433.0
ID_100436,1,45,905276.0
ID_115592,20,18,509337.0
ID_119669,44,16,565865.0
ID_102780,1,31,985196.0
ID_103701,8,4,52339.0
ID_105686,7,4,40836.0
ID_104727,11,3,38376.0
ID_102951,5,46,1007708.0
ID_102555,13,31,1042359.0
ID_110350,125,6,348138.0
ID_117172,53,19,528406.0
ID_112737,150,7,249455.0
ID_106465,5,2,28674.0
ID_107355,3,4,39383.0
ID_115717,27,23,510476.0
ID_107823,11,4,47206.0
ID_112449,173,9,298415.0
ID_118566,40,14,418010.0
ID_115271,59,19,410598.0
ID_105185,13,5,40271.0
ID_108549,172,3,327579.0
ID_105242,9,3,35786.0
ID_102092,1,47,898469.0
ID_110207,129,6,333717.0
ID_111948,180,9,310518.0
ID_100187,4,43,987567.0
ID_117356,34,17,488157.0
ID_117566,23,17,481365.0
ID_101381,2,51,977030.0
ID_117726,57,16,432980.0
ID_108605,160,6,330878.0
ID_115743,62,22,464907.0
ID_111528,129,6,204568.0
ID_115038,41,19,497115.0
ID_118510,55,19,512527.0
ID_108448,170,12,239372.0
ID_111390,95,6,411570.0
ID_119906,48,22,557243.0
ID_107295,5,3,40579.0
ID_108068,154,7,307447.0
ID_112935,192,5,243251.0
ID_109959,152,1,320322.0
ID_109764,189,7,337493.0
ID_100024,3,40,832462.0
ID_103363,4,3,46952.0
ID_101088,19,34,947596.0
ID_112866,149,6,277507.0
ID_110886,113,7,268940.0
ID_111590,180,9,351839.0
ID_119179,43,6,484641.0
ID_110503,124,4,309742.0
ID_112306,153,7,278199.0
ID_117079,31,16,584046.0
ID_115906,26,18,568859.0
ID_111944,170,7,301095.0
ID_106337,11,3,49303.0
ID_100276,7,43,919809.0
ID_112413,216,9,314131.0
ID_103906,10,3,49701.0
ID_105845,1,5,34696.0
ID_119713,64,16,428839.0
ID_101137,3,29,1019603.0
ID_113324,171,2,291172.0
ID_102490,2,40,1053885.0
ID_116165,40,27,481115.0
ID_107742,7,3,37732.0
ID_114482,150,5,241281.0
ID_113127,108,5,297302.0
ID_103935,3,4,55299.0
ID_115072,41,12,523826.0
ID_102384,2,35,935326.0
ID_108016,158,9,272700.0
ID_107084,7,3,42032.0
ID_116499,50,18,500437.0
ID_101863,4,44,978013.0
ID_115688,51,17,477605.0
ID_100364,12,36,850375.0
ID_109094,199,8,355265.0
ID_117518,68,16,765772.0
ID_103802,2,3,49955.0
ID_115309,40,19,498386.0
ID_103536,1,3,58177.0
ID_103825,12,3,31447.0
ID_106642,5,3,45924.0
ID_118657,33,17,511226.0
ID_112991,156,7,385846.0
ID_117528,40,15,555436.0
ID_113527,173,7,396266.0
ID_107269,5,4,32425.0
ID_117720,58,18,584786.0
ID_107929,12,1,42657.0
ID_112982,151,2,401907.0
ID_107166,1,3,37154.0
ID_112869,151,2,382599.0
ID_105867,5,4,36007.0
ID_104761,1,2,41198.0
ID_100882,1,37,873296.0
ID_113893,145,4,342587.0
ID_118571,57,23,495332.0
ID_100557,1,39,816386.0
ID_101960,1,49,1060301.0
ID_113331,162,9,305950.0
ID_101207,3,51,940722.0
ID_107684,12,3,38045.0
ID_116859,34,20,378086.0
ID_112021,167,2,256547.0
ID_110485,172,7,322014.0
ID_103630,13,1,33946.0
ID_101708,4,34,949161.0
ID_101140,7,32,1074564.0
ID_106207,8,1,39902.0
ID_118400,36,16,570888.0
ID_117634,46,29,401395.0
ID_102660,3,46,897085.0
ID_114852,219,5,366715.0
ID_101307,7,38,875672.0
ID_116212,71,15,508839.0
ID_112452,194,6,268775.0
ID_106905,13,3,34041.0
ID_111927,160,9,269701.0
ID_114072,154,8,363234.0
ID_109429,109,3,294831.0
ID_102151,1,36,970305.0
ID_118167,44,17,471870.0
ID_113283,139,10,295394.0
ID_105004,13,4,49914.0
ID_115996,44,12,567115.0
ID_101627,4,49,957131.0
ID_109714,157,3,284011.0
ID_100358,12,42,943328.0
ID_100138,2,42,1024389.0
ID_108491,183,9,350018.0
ID_116766,28,13,552199.0
ID_111181,159,3,278859.0
ID_100340,3,41,1020732.0
ID_104857,6,4,37838.0
ID_109569,199,12,242030.0
ID_113865,114,5,375612.0
ID_110582,133,5,258755.0
ID_105498,2,4,44235.0
ID_108556,165,7,330752.0
ID_110913,131,5,374657.0
ID_101932,4,41,961667.0
ID_102352,4,34,890234.0
ID_115848,52,17,534560.0
ID_103236,12,2,40089.0
ID_112355,105,1,296630.0
ID_109493,159,7,317938.0
ID_118230,54,11,574800.0
ID_103807,7,2,48297.0
ID_101936,2,37,961183.0
ID_105619,12,4,33068.0
ID_114973,155,6,306425.0
ID_117548,33,14,600461.0
ID_106139,11,3,53132.0
ID_100785,10,32,1065277.0
ID_108036,181,4,311712.0
ID_108315,171,5,308374.0
ID_119484,56,16,525446.0
ID_102169,2,33,1001280.0
ID_114138,166,5,305066.0
ID_111826,193,8,285083.0
ID_116346,18,21,587521.0
ID_106591,12,6,43737.0
ID_104458,13,3,30607.0
ID_114325,147,5,342489.0
ID_107597,9,5,54648.0
ID_109370,140,4,368011.0
ID_104652,10,2,25677.0
ID_100442,2,44,875378.0
ID_109591,180,6,377969.0
ID_118763,46,8,449606.0
ID_117560,43,21,678907.0
ID_109649,168,5,290260.0
ID_105744,10,2,21647.0
ID_115747,52,21,536200.0
ID_115845,51,24,488662.0
ID_111951,195,8,263684.0
ID_100929,2,35,1154972.0
ID_119186,56,16,443899.0
ID_108767,130,4,293819.0
ID_111120,122,6,300910.0
ID_114730,151,2,305703.0
ID_111738,217,5,325570.0
ID_113790,174,1,280143.0
ID_119113,51,18,530171.0
ID_102011,1,34,986155.0
ID_117297,43,22,616650.0
ID_107611,8,2,50334.0
ID_116028,55,26,570912.0
ID_117607,77,28,533172.0
ID_119806,53,14,597588.0
ID_106564,2,3,34510.0
ID_118666,68,21,504681.0
ID_116390,45,18,558692.0
ID_111172,170,4,321776.0
ID_107835,3,3,37304.0
ID_103361,3,3,46873.0
ID_112966,184,7,301448.0
ID_110135,139,5,257526.0
ID_101141,2,32,1034678.0
ID_118614,49,18,536105.0
ID_118745,41,22,540902.0
ID_115007,45,23,679525.0
ID_115434,37,19,436442.0
ID_116743,65,18,367466.0
ID_103134,3,1,45839.0
ID_106990,9,1,41327.0
ID_118226,66,17,492645.0
ID_101823,6,39,1080189.0
ID_110081,148,5,287388.0
ID_103259,9,3,38686.0
ID_110213,146,4,295239.0
ID_104020,6,7,38751.0
ID_118852,57,16,601739.0
ID_103500,12,2,48196.0
ID_102658,1,41,1054071.0
ID_113749,177,9,254951.0
ID_110516,130,6,212650.0
ID_101819,2,41,902605.0
ID_107461,11,2,42520.0
ID_105624,5,2,37578.0
ID_118108,48,20,618226.0
ID_107064,9,4,37601.0
ID_109342,196,11,374719.0
ID_112336,136,5,229513.0
ID_104669,5,5,53006.0
ID_109428,177,5,223023.0
ID_105476,4,3,43031.0
ID_119849,59,14,497342.0
ID_115670,47,21,518822.0
ID_101856,6,40,1016071.0
ID_102282,3,41,989796.0
ID_113392,146,5,339816.0
ID_106439,11,3,40885.0
ID_106031,12,1,35987.0
ID_100386,2,42,1044254.0
ID_101628,1,33,818392.0
ID_111777,164,5,294687.0
ID_119358,26,14,539359.0
ID_113851,130,9,247288.0
ID_107718,2,2,35998.0
ID_107544,12,3,45551.0
ID_111381,174,7,315259.0
ID_104658,4,2,38330.0
ID_112497,176,6,312801.0
ID_109101,173,6,304599.0
ID_110058,168,2,338539.0
ID_101842,3,37,925912.0
ID_116585,36,18,576723.0
ID_103868,8,2,41057.0
ID_105054,1,4,45682.0
ID_105889,2,3,38990.0
ID_114376,166,4,316707.0
ID_119044,51,17,527325.0
ID_116715,31,20,612321.0
ID_103808,6,3,32728.0
ID_118102,53,14,558105.0
ID_100935,2,36,997559.0
ID_110651,110,8,297874.0
ID_101774,7,34,998334.0
ID_117808,66,18,514789.0
ID_103744,11,3,33785.0
ID_105443,1,2,39392.0
ID_118303,54,20,518539.0
ID_113969,130,4,342997.0
ID_101875,4,45,948126.0
ID_103760,8,2,39861.0
ID_118717,33,20,560266.0
ID_103052,6,2,47519.0
ID_113654,162,4,267069.0
ID_113146,194,5,331451.0
ID_118736,39,23,480471.0
ID_104615,3,2,42798.0
ID_115812,65,16,515619.0
ID_103321,1,4,42143.0
ID_118171,39,27,558909.0
ID_103311,13,3,58408.0
ID_117695,66,16,629288.0
ID_118159,51,18,515115.0
ID_117800,50,18,609429.0
ID_112743,179,3,310829.0
ID_112871,169,5,237412.0
ID_111595,196,5,331326.0
ID_108210,96,8,365563.0
ID_111431,155,6,312872.0
ID_116018,52,15,536801.0
ID_101517,10,31,965565.0
ID_119039,56,23,479734.0
ID_104492,10,2,43245.0
ID_103112,6,6,67272.0
ID_116566,49,14,573205.0
ID_116294,43,21,535845.0
ID_111834,164,7,346307.0
ID_102866,3,43,852821.0
ID_100855,1,32,899490.0
ID_118414,40,10,552716.0
ID_104912,1,7,34378.0
ID_113860,194,9,311535.0
ID_105463,12,1,40786.0
ID_105482,6,3,31687.0
ID_112605,149,5,345284.0
ID_118301,40,23,569788.0
ID_103828,11,4,49744.0
ID_118094,37,20,423305.0
ID_104697,4,2,49632.0
ID_115200,55,22,631731.0
ID_104987,1,6,30240.0
ID_104650,2,3,48079.0
ID_110288,119,5,301078.0
ID_106796,9,1,42141.0
ID_105808,9,3,58236.0
ID_105410,1,4,23201.0
ID_108333,150,7,293151.0
ID_102800,7,37,970484.0
ID_109836,198,8,270494.0
ID_110332,172,5,286714.0
ID_112728,183,6,329007.0
ID_113778,197,8,311224.0
ID_107815,4,4,36321.0
ID_104378,3,5,34757.0
ID_108921,169,1,328256.0
ID_106716,13,1,30487.0
ID_102261,4,38,1069275.0
ID_107429,13,3,36847.0
ID_109302,160,4,300849.0
ID_118989,55,20,564631.0
ID_111190,185,4,313999.0
ID_102007,6,34,1150480.0
ID_100193,5,39,937569.0
ID_113803,124,8,305240.0
ID_118915,57,19,438050.0
ID_108770,188,9,322789.0
ID_116300,44,18,493400.0
ID_100771,8,36,869357.0
ID_110587,174,8,333771.0
ID_112466,112,6,294434.0
ID_117938,65,23,542888.0
ID_114868,163,6,332342.0
ID_114567,149,8,249270.0
ID_116789,39,17,652628.0
ID_119726,54,19,537780.0
ID_110088,177,7,333588.0
ID_116910,32,14,475487.0
ID_106317,6,3,41420.0
ID_111851,210,6,344336.0
ID_106581,12,2,38163.0
ID_101447,8,36,960865.0
ID_100342,1,34,1188378.0
ID_113319,212,5,269931.0
ID_111328,177,6,303064.0
ID_117111,49,24,560319.0
ID_109168,86,6,346615.0
ID_119048,44,24,536483.0
ID_107368,13,3,51402.0
ID_102044,8,35,958855.0
ID_107156,2,2,54758.0
ID_116288,52,8,464819.0
ID_107851,12,3,32069.0
ID_110178,162,5,331116.0
ID_112132,158,4,305375.0
ID_113615,149,9,319806.0
ID_117044,66,16,553584.0
ID_101492,2,38,1155564.0
ID_100778,6,40,779104.0
ID_109885,126,6,291213.0
ID_109277,146,8,258049.0
ID_102524,7,37,1084261.0
ID_105374,12,5,46385.0
ID_119122,36,24,546688.0
ID_116232,62,15,569816.0
ID_114849,168,8,273364.0
ID_117371,40,19,623139.0
ID_108259,212,7,265471.0
ID_117980,43,16,502049.0
ID_100040,1,58,939749.0
ID_111240,123,7,371389.0
ID_118371,36,13,597093.0
ID_114424,159,5,353938.0
ID_111639,162,9,348194.0
ID_106816,5,1,48062.0
ID_117587,50,16,517868.0
ID_118104,41,19,421959.0
ID_110704,158,9,382719.0
ID_114140,151,5,326707.0
ID_101460,3,48,803462.0
ID_118577,53,20,582483.0
ID_104493,1,3,34520.0
ID_113074,164,9,358824.0
ID_113686,167,8,311117.0
ID_113947,138,4,266492.0
ID_111002,169,3,244156.0
ID_115432,49,16,559950.0
ID_107230,4,1,39431.0
ID_115686,22,19,546071.0
ID_110412,182,6,377762.0
ID_105075,10,1,34936.0
ID_109641,158,6,261975.0
ID_118900,23,17,409453.0
ID_104088,8,1,43018.0
ID_118825,49,19,589129.0
ID_114949,174,8,200776.0
ID_104249,5,3,49603.0
ID_116807,60,18,552804.0
ID_119306,35,10,551419.0
ID_110096,161,5,298256.0
ID_119525,44,23,474107.0
ID_112109,220,7,292598.0
ID_106142,7,2,45907.0
ID_105661,13,2,49285.0
ID_113970,153,5,313057.0
ID_115037,36,21,513165.0
ID_109031,137,13,290734.0
ID_102659,5,30,974285.0
ID_100141,2,39,835610.0
ID_102597,3,40,916168.0
ID_106701,10,2,38116.0
ID_115223,57,18,512596.0
ID_119902,58,22,729452.0
ID_107418,5,4,47487.0
ID_117522,27,20,502167.0
ID_110449,122,6,352836.0
ID_112130,170,5,372587.0
ID_117972,35,18,540559.0
ID_116843,41,25,435057.0
ID_116013,41,18,565842.0
ID_108179,126,6,338389.0
ID_111565,144,11,238165.0
ID_117332,69,26,488094.0
ID_109528,151,7,347983.0
ID_106370,7,2,39029.0
ID_104628,3,1,25839.0
ID_114478,152,9,263807.0
ID_100441,18,49,920641.0
ID_109794,169,5,317893.0
ID_109046,157,5,317863.0
ID_103830,4,5,46412.0
ID_119069,63,24,543910.0
ID_106344,6,3,48140.0
ID_118258,42,22,412769.0
ID_101958,5,28,893304.0
ID_100155,2,35,1048654.0
ID_110487,196,4,352802.0
ID_118518,67,19,659119.0
ID_104578,7,3,38005.0
ID_101089,2,30,1077086.0
ID_112576,163,4,316267.0
ID_109122,159,8,369819.0
ID_107950,9,2,33618.0
ID_111101,151,10,254052.0
ID_118357,50,16,564067.0
ID_106416,12,2,41242.0
ID_116021,54,16,583866.0
ID_109087,187,6,247292.0
ID_111439,140,4,286766.0
ID_107096,6,1,52927.0
ID_101098,7,39,1155570.0
ID_105433,13,1,49316.0
ID_113230,128,6,349547.0
ID_106450,5,4,31794.0
ID_112328,161,5,283195.0
ID_110785,142,5,260569.0
ID_103348,11,3,39198.0
ID_104079,12,3,42242.0
ID_109177,195,9,364871.0
ID_119383,35,18,565160.0
ID_100587,1,32,1012814.0
ID_109346,137,4,256425.0
ID_113269,104,4,293781.0
ID_113537,187,10,317949.0
ID_117816,51,19,435103.0
ID_110964,175,4,285750.0
ID_113675,197,3,356416.0
ID_116299,62,19,489981.0
ID_100645,9,44,1136548.0
ID_111749,131,5,322413.0
ID_109587,141,6,264699.0
ID_116648,46,17,580480.0
ID_111739,193,5,291051.0
ID_115036,43,10,656788.0
ID_100226,15,33,1133508.0
ID_103864,4,2,33049.0
ID_110592,101,6,209347.0
ID_118695,54,19,466318.0
ID_119823,35,18,449862.0
ID_116154,54,21,578244.0
ID_108438,172,3,354222.0
ID_101529,4,45,925487.0
ID_118158,26,16,664786.0
ID_100923,7,42,975367.0
ID_117777,68,25,389226.0
ID_117053,60,15,615774.0
ID_110102,110,6,282822.0
ID_107183,10,1,48497.0
ID_112150,128,7,355166.0
ID_118945,30,17,417856.0
ID_102591,7,41,867337.0
ID_105906,10,3,39998.0
ID_111205,119,4,263554.0
ID_107133,9,3,37183.0
ID_102307,4,37,1175740.0
ID_117071,43,23,574874.0
ID_114203,161,11,274059.0
ID_100612,4,44,1077086.0
ID_111168,105,5,338149.0
